ts,air_temperature,atmospheric_pressure,relative_humidity
2025-03-11 00:00:00+00:00,10.8,924.7,85.0
2025-03-11 01:00:00+00:00,10.5,924.5,86.0
2025-03-11 02:00:00+00:00,10.0,923.9,81.0
2025-03-11 03:00:00+00:00,9.8,923.5,85.0
2025-03-11 04:00:00+00:00,9.7,923.2,91.0
2025-03-11 05:00:00+00:00,9.2,923.0,79.0
2025-03-11 06:00:00+00:00,8.8,923.2,65.0
2025-03-11 07:00:00+00:00,8.7,923.7,61.0
2025-03-11 08:00:00+00:00,8.8,924.0,60.0
2025-03-11 09:00:00+00:00,11.0,925.3,56.0
2025-03-11 10:00:00+00:00,14.0,926.5,69.0
2025-03-11 11:00:00+00:00,16.0,927.1,66.0
2025-03-11 12:00:00+00:00,16.7,927.1,61.0
2025-03-11 13:00:00+00:00,17.6,926.9,54.0
2025-03-11 14:00:00+00:00,18.0,926.2,50.0
2025-03-11 15:00:00+00:00,18.0,925.8,50.0
2025-03-11 16:00:00+00:00,17.6,925.4,53.0
2025-03-11 17:00:00+00:00,16.7,925.4,58.0
2025-03-11 18:00:00+00:00,15.5,925.8,67.0
2025-03-11 19:00:00+00:00,14.0,925.9,79.0
2025-03-11 20:00:00+00:00,12.9,925.9,88.0
2025-03-11 21:00:00+00:00,12.1,926.0,93.0
2025-03-11 22:00:00+00:00,11.4,925.9,95.0
2025-03-11 23:00:00+00:00,11.0,926.1,94.0
2025-03-12 00:00:00+00:00,10.9,925.7,84.0
2025-03-12 01:00:00+00:00,10.6,925.5,78.0
2025-03-12 02:00:00+00:00,10.4,924.7,83.0
2025-03-12 03:00:00+00:00,9.9,924.3,80.0
2025-03-12 04:00:00+00:00,9.6,923.8,78.0
2025-03-12 05:00:00+00:00,9.3,923.4,78.0
2025-03-12 06:00:00+00:00,9.1,923.7,73.0
2025-03-12 07:00:00+00:00,8.9,924.0,70.0
2025-03-12 08:00:00+00:00,9.1,924.5,69.0
2025-03-12 09:00:00+00:00,11.6,925.7,58.0
2025-03-12 10:00:00+00:00,15.0,926.8,62.0
2025-03-12 11:00:00+00:00,17.5,927.2,57.0
2025-03-12 12:00:00+00:00,18.8,927.2,57.0
2025-03-12 13:00:00+00:00,19.4,926.6,59.0
2025-03-12 14:00:00+00:00,19.9,925.8,55.0
2025-03-12 15:00:00+00:00,19.9,924.6,53.0
2025-03-12 16:00:00+00:00,19.8,923.8,56.0
2025-03-12 17:00:00+00:00,19.0,923.5,62.0
2025-03-12 18:00:00+00:00,17.7,923.3,70.0
2025-03-12 19:00:00+00:00,16.1,922.9,78.0
2025-03-12 20:00:00+00:00,14.8,922.8,81.0
2025-03-12 21:00:00+00:00,14.2,923.1,72.0
2025-03-12 22:00:00+00:00,13.4,923.5,87.0
2025-03-12 23:00:00+00:00,13.1,923.4,82.0
2025-03-13 00:00:00+00:00,12.8,922.8,79.0
2025-03-13 01:00:00+00:00,13.1,922.0,61.0
2025-03-13 02:00:00+00:00,13.1,921.5,61.0
2025-03-13 03:00:00+00:00,12.7,921.1,81.0
2025-03-13 04:00:00+00:00,12.4,920.4,79.0
2025-03-13 05:00:00+00:00,12.3,919.8,80.0
2025-03-13 06:00:00+00:00,12.2,920.1,70.0
2025-03-13 07:00:00+00:00,11.9,920.9,77.0
2025-03-13 08:00:00+00:00,12.1,921.4,68.0
2025-03-13 09:00:00+00:00,13.2,921.7,59.0
2025-03-13 10:00:00+00:00,14.5,922.0,52.0
2025-03-13 11:00:00+00:00,15.7,922.2,51.0
2025-03-13 12:00:00+00:00,17.1,922.6,48.0
2025-03-13 13:00:00+00:00,16.9,922.7,54.0
2025-03-13 14:00:00+00:00,16.0,921.7,58.0
2025-03-13 15:00:00+00:00,15.8,920.3,51.0
2025-03-13 16:00:00+00:00,15.7,920.1,57.0
2025-03-13 17:00:00+00:00,14.5,920.3,60.0
2025-03-13 18:00:00+00:00,13.6,920.3,69.0
2025-03-13 19:00:00+00:00,12.0,919.7,80.0
2025-03-13 20:00:00+00:00,11.5,920.4,76.0
2025-03-13 21:00:00+00:00,11.4,921.3,72.0
2025-03-13 22:00:00+00:00,10.5,921.0,85.0
2025-03-13 23:00:00+00:00,10.2,921.1,84.0
2024-12-26 00:00:00+00:00,12.4,925.0,85.0
2024-12-26 01:00:00+00:00,12.2,924.7,82.0
2024-12-26 02:00:00+00:00,12.2,924.4,76.0
2024-12-26 03:00:00+00:00,12.0,924.5,75.0
2024-12-26 04:00:00+00:00,11.7,924.4,82.0
2024-12-26 05:00:00+00:00,11.4,924.2,89.0
2024-12-26 06:00:00+00:00,11.4,924.6,87.0
2024-12-26 07:00:00+00:00,11.5,924.9,81.0
2024-12-26 08:00:00+00:00,11.3,925.2,78.0
2024-12-26 09:00:00+00:00,11.9,925.8,68.0
2024-12-26 10:00:00+00:00,13.5,927.0,61.0
2024-12-26 11:00:00+00:00,14.7,927.8,59.0
2024-12-26 12:00:00+00:00,15.4,927.7,63.0
2024-12-26 13:00:00+00:00,15.6,926.9,62.0
2024-12-26 14:00:00+00:00,15.9,926.5,61.0
2024-12-26 15:00:00+00:00,15.8,926.2,63.0
2024-12-26 16:00:00+00:00,15.2,926.3,69.0
2024-12-26 17:00:00+00:00,14.6,926.3,73.0
2024-12-26 18:00:00+00:00,12.9,927.0,89.0
2024-12-26 19:00:00+00:00,12.6,927.1,90.0
2024-12-26 20:00:00+00:00,12.4,927.8,91.0
2024-12-26 21:00:00+00:00,12.2,928.0,91.0
2024-12-26 22:00:00+00:00,12.0,927.9,87.0
2024-12-26 23:00:00+00:00,11.9,928.2,84.0
2024-12-27 00:00:00+00:00,12.3,927.9,82.0
2024-12-27 01:00:00+00:00,12.1,928.0,82.0
2024-12-27 02:00:00+00:00,12.0,927.9,77.0
2024-12-27 03:00:00+00:00,12.0,927.9,70.0
2024-12-27 04:00:00+00:00,11.9,927.6,66.0
2024-12-27 05:00:00+00:00,11.8,927.4,67.0
2024-12-27 06:00:00+00:00,11.9,928.4,64.0
2024-12-27 07:00:00+00:00,11.6,928.5,66.0
2024-12-27 08:00:00+00:00,11.5,929.1,69.0
2024-12-27 09:00:00+00:00,11.9,929.4,71.0
2024-12-27 10:00:00+00:00,13.4,930.5,67.0
2024-12-27 11:00:00+00:00,14.8,931.2,66.0
2024-12-27 12:00:00+00:00,15.2,930.8,73.0
2024-12-27 13:00:00+00:00,15.4,930.3,71.0
2024-12-27 14:00:00+00:00,15.2,929.4,73.0
2024-12-27 15:00:00+00:00,15.2,929.1,74.0
2024-12-27 16:00:00+00:00,14.7,928.9,77.0
2024-12-27 17:00:00+00:00,14.0,928.7,81.0
2024-12-27 18:00:00+00:00,12.9,929.1,88.0
2024-12-27 19:00:00+00:00,12.3,928.7,92.0
2024-12-27 20:00:00+00:00,12.0,929.2,96.0
2024-12-27 21:00:00+00:00,11.8,929.5,97.0
2024-12-27 22:00:00+00:00,11.6,930.0,97.0
2024-12-27 23:00:00+00:00,11.6,930.2,93.0
2024-12-28 00:00:00+00:00,12.1,930.1,76.0
2024-12-28 01:00:00+00:00,12.1,929.7,68.0
2024-12-28 02:00:00+00:00,12.3,929.3,60.0
2024-12-28 03:00:00+00:00,12.2,929.0,60.0
2024-12-28 04:00:00+00:00,12.0,929.0,62.0
2024-12-28 05:00:00+00:00,11.8,928.9,66.0
2024-12-28 06:00:00+00:00,12.0,929.6,59.0
2024-12-28 07:00:00+00:00,12.3,929.8,54.0
2024-12-28 08:00:00+00:00,12.7,930.1,46.0
2024-12-28 09:00:00+00:00,13.3,930.7,47.0
2024-12-28 10:00:00+00:00,14.6,931.3,49.0
2024-12-28 11:00:00+00:00,15.8,932.2,52.0
2024-12-28 12:00:00+00:00,17.6,932.5,44.0
2024-12-28 13:00:00+00:00,18.0,932.3,44.0
2024-12-28 14:00:00+00:00,18.3,931.4,42.0
2024-12-28 15:00:00+00:00,18.1,931.0,44.0
2025-01-01 00:00:00+00:00,11.1,932.7,85.0
2025-01-01 01:00:00+00:00,10.9,932.4,81.0
2025-01-01 02:00:00+00:00,10.9,931.8,79.0
2025-01-01 03:00:00+00:00,10.7,931.4,79.0
2025-01-01 04:00:00+00:00,10.6,930.9,76.0
2025-01-01 05:00:00+00:00,10.4,930.2,73.0
2025-01-01 06:00:00+00:00,9.8,930.4,67.0
2025-01-01 07:00:00+00:00,10.0,930.5,60.0
2025-01-01 08:00:00+00:00,9.8,930.6,61.0
2025-01-01 09:00:00+00:00,10.5,931.3,62.0
2025-01-01 10:00:00+00:00,11.9,932.1,60.0
2025-01-01 11:00:00+00:00,13.0,932.6,58.0
2025-01-01 12:00:00+00:00,14.3,932.2,53.0
2025-01-01 13:00:00+00:00,14.5,931.6,56.0
2025-01-01 14:00:00+00:00,14.9,930.6,59.0
2025-01-01 15:00:00+00:00,15.0,929.9,58.0
2025-01-01 16:00:00+00:00,14.6,929.5,61.0
2025-01-01 17:00:00+00:00,14.1,929.6,63.0
2025-01-01 18:00:00+00:00,13.1,929.2,66.0
2025-01-01 19:00:00+00:00,12.0,929.6,72.0
2025-01-01 20:00:00+00:00,11.4,929.9,78.0
2025-01-01 21:00:00+00:00,11.2,930.5,80.0
2025-01-01 22:00:00+00:00,11.1,930.6,81.0
2025-01-01 23:00:00+00:00,11.0,930.6,83.0
2024-12-28 16:00:00+00:00,17.4,930.6,46.0
2024-12-28 17:00:00+00:00,16.5,930.7,49.0
2024-12-28 18:00:00+00:00,14.9,930.8,55.0
2024-12-28 19:00:00+00:00,13.9,930.9,58.0
2024-12-28 20:00:00+00:00,13.4,931.3,54.0
2024-12-28 21:00:00+00:00,13.1,931.5,56.0
2024-12-28 22:00:00+00:00,12.9,931.4,56.0
2024-12-28 23:00:00+00:00,12.7,931.5,55.0
2024-12-29 00:00:00+00:00,12.8,931.8,60.0
2024-12-29 01:00:00+00:00,12.6,931.4,62.0
2024-12-29 02:00:00+00:00,12.5,931.0,63.0
2024-12-29 03:00:00+00:00,12.3,930.4,65.0
2024-12-29 04:00:00+00:00,12.2,930.3,67.0
2024-12-29 05:00:00+00:00,12.0,929.9,68.0
2024-12-29 06:00:00+00:00,12.2,930.6,65.0
2024-12-29 07:00:00+00:00,12.2,930.5,63.0
2024-12-29 08:00:00+00:00,12.2,930.6,61.0
2024-12-29 09:00:00+00:00,12.7,931.0,61.0
2024-12-29 10:00:00+00:00,13.8,931.8,61.0
2024-12-29 11:00:00+00:00,14.8,932.7,61.0
2024-12-29 12:00:00+00:00,15.6,932.4,62.0
2024-12-29 13:00:00+00:00,15.9,932.1,65.0
2024-12-29 14:00:00+00:00,15.8,931.2,66.0
2024-12-29 15:00:00+00:00,15.5,930.4,67.0
2024-12-29 16:00:00+00:00,15.0,930.0,70.0
2024-12-29 17:00:00+00:00,14.3,930.2,74.0
2024-12-29 18:00:00+00:00,13.3,930.8,76.0
2024-12-29 19:00:00+00:00,12.6,930.6,81.0
2024-12-29 20:00:00+00:00,12.1,930.8,83.0
2024-12-29 21:00:00+00:00,11.6,930.9,86.0
2024-12-29 22:00:00+00:00,11.3,931.1,87.0
2024-12-29 23:00:00+00:00,11.2,931.1,83.0
2024-12-30 00:00:00+00:00,11.9,930.9,61.0
2024-12-30 01:00:00+00:00,11.6,930.6,62.0
2024-12-30 02:00:00+00:00,11.5,930.4,59.0
2024-12-30 03:00:00+00:00,11.4,930.3,57.0
2024-12-30 04:00:00+00:00,11.4,930.1,57.0
2024-12-30 05:00:00+00:00,11.4,929.8,59.0
2024-12-30 06:00:00+00:00,11.3,930.4,58.0
2024-12-30 07:00:00+00:00,11.3,930.5,60.0
2024-12-30 08:00:00+00:00,11.2,930.8,61.0
2024-12-30 09:00:00+00:00,11.8,931.5,64.0
2024-12-30 10:00:00+00:00,13.2,932.7,61.0
2024-12-30 11:00:00+00:00,14.3,933.3,60.0
2024-12-30 12:00:00+00:00,15.2,933.7,63.0
2024-12-30 13:00:00+00:00,15.3,932.7,64.0
2024-12-30 14:00:00+00:00,15.3,931.9,64.0
2024-12-30 15:00:00+00:00,15.3,931.1,64.0
2024-12-30 16:00:00+00:00,15.0,930.9,64.0
2024-12-30 17:00:00+00:00,14.5,930.9,62.0
2024-12-30 18:00:00+00:00,13.6,931.7,67.0
2024-12-30 19:00:00+00:00,12.6,931.7,73.0
2024-12-30 20:00:00+00:00,12.0,932.1,80.0
2024-12-30 21:00:00+00:00,11.7,932.4,83.0
2024-12-30 22:00:00+00:00,11.6,932.4,82.0
2024-12-30 23:00:00+00:00,11.4,932.7,82.0
2024-12-31 00:00:00+00:00,11.4,932.7,77.0
2024-12-31 01:00:00+00:00,11.3,932.6,75.0
2024-12-31 02:00:00+00:00,11.3,932.2,69.0
2024-12-31 03:00:00+00:00,11.2,931.9,67.0
2024-12-31 04:00:00+00:00,11.0,931.7,72.0
2024-12-31 05:00:00+00:00,10.9,931.6,80.0
2024-12-31 06:00:00+00:00,10.9,931.8,77.0
2024-12-31 07:00:00+00:00,10.9,931.9,76.0
2024-12-31 08:00:00+00:00,10.9,932.3,72.0
2024-12-31 09:00:00+00:00,11.5,932.9,69.0
2024-12-31 10:00:00+00:00,12.9,933.6,64.0
2024-12-31 11:00:00+00:00,14.2,933.8,58.0
2024-12-31 12:00:00+00:00,15.0,933.1,60.0
2024-12-31 13:00:00+00:00,15.5,932.9,58.0
2024-12-31 14:00:00+00:00,15.6,932.5,58.0
2024-12-31 15:00:00+00:00,15.6,932.1,58.0
2024-12-31 16:00:00+00:00,15.2,931.9,60.0
2024-12-31 17:00:00+00:00,14.3,931.4,65.0
2024-12-31 18:00:00+00:00,13.6,931.7,69.0
2024-12-31 19:00:00+00:00,12.7,931.9,76.0
2024-12-31 20:00:00+00:00,12.2,932.3,79.0
2024-12-31 21:00:00+00:00,11.8,932.7,82.0
2024-12-31 22:00:00+00:00,11.4,932.5,83.0
2024-12-31 23:00:00+00:00,11.1,932.7,83.0
2025-02-27 00:00:00+00:00,10.9,932.5,95.0
2025-02-27 01:00:00+00:00,11.0,932.1,92.0
2025-02-27 02:00:00+00:00,11.3,931.2,80.0
2025-02-27 03:00:00+00:00,11.5,930.5,68.0
2025-02-27 04:00:00+00:00,11.4,930.1,70.0
2025-02-27 05:00:00+00:00,11.3,929.9,74.0
2025-02-27 06:00:00+00:00,10.5,930.4,80.0
2025-02-27 07:00:00+00:00,10.5,930.1,78.0
2025-02-27 08:00:00+00:00,10.8,930.3,71.0
2025-02-27 09:00:00+00:00,12.1,930.8,69.0
2025-02-27 10:00:00+00:00,13.3,931.6,72.0
2025-02-27 11:00:00+00:00,14.4,931.6,74.0
2025-02-27 12:00:00+00:00,14.7,931.8,73.0
2025-02-27 13:00:00+00:00,15.3,931.3,69.0
2025-02-27 14:00:00+00:00,15.5,930.5,69.0
2025-02-27 15:00:00+00:00,15.1,930.0,73.0
2025-02-27 16:00:00+00:00,14.0,929.7,81.0
2025-02-27 17:00:00+00:00,13.2,929.6,85.0
2025-02-27 18:00:00+00:00,12.9,929.3,88.0
2025-02-27 19:00:00+00:00,12.2,928.6,91.0
2025-02-27 20:00:00+00:00,11.8,928.7,94.0
2025-02-27 21:00:00+00:00,11.3,928.9,98.0
2025-02-27 22:00:00+00:00,11.1,929.5,97.0
2025-02-27 23:00:00+00:00,10.9,929.5,98.0
2025-02-28 00:00:00+00:00,10.8,929.5,94.0
2025-02-28 01:00:00+00:00,10.7,929.1,95.0
2025-02-28 02:00:00+00:00,10.9,928.7,95.0
2025-02-28 03:00:00+00:00,11.3,928.1,99.0
2025-02-28 04:00:00+00:00,11.6,928.1,98.0
2025-02-28 05:00:00+00:00,11.5,927.5,98.0
2025-02-28 06:00:00+00:00,10.9,927.9,97.0
2025-02-28 07:00:00+00:00,10.6,927.7,96.0
2025-02-28 08:00:00+00:00,10.3,928.3,95.0
2025-02-28 09:00:00+00:00,10.4,928.9,94.0
2025-02-28 10:00:00+00:00,10.9,929.5,90.0
2025-02-28 11:00:00+00:00,11.6,929.5,82.0
2025-02-28 12:00:00+00:00,12.6,929.5,78.0
2025-02-28 13:00:00+00:00,13.3,929.0,71.0
2025-02-28 14:00:00+00:00,13.5,928.2,68.0
2025-02-28 15:00:00+00:00,13.6,927.9,67.0
2025-02-28 16:00:00+00:00,13.0,927.5,72.0
2025-02-28 17:00:00+00:00,12.1,927.3,78.0
2025-02-28 18:00:00+00:00,11.4,927.6,83.0
2025-02-28 19:00:00+00:00,10.4,927.3,89.0
2025-02-28 20:00:00+00:00,9.9,927.4,92.0
2025-02-28 21:00:00+00:00,9.8,927.6,94.0
2025-02-28 22:00:00+00:00,9.9,927.6,95.0
2025-02-28 23:00:00+00:00,9.8,927.6,96.0
2025-03-01 00:00:00+00:00,10.1,927.7,96.0
2025-03-01 01:00:00+00:00,10.3,926.9,98.0
2025-03-01 02:00:00+00:00,10.4,926.4,98.0
2025-03-01 03:00:00+00:00,10.2,925.6,98.0
2025-03-01 04:00:00+00:00,10.1,925.4,98.0
2025-03-01 05:00:00+00:00,10.0,924.9,97.0
2025-03-01 06:00:00+00:00,9.8,925.4,98.0
2025-03-01 07:00:00+00:00,9.8,925.0,98.0
2025-03-01 08:00:00+00:00,9.8,925.6,98.0
2025-03-01 09:00:00+00:00,10.4,925.9,92.0
2025-03-01 10:00:00+00:00,11.2,926.4,87.0
2025-03-01 11:00:00+00:00,12.2,926.5,79.0
2025-03-01 12:00:00+00:00,13.3,926.4,72.0
2025-03-01 13:00:00+00:00,13.8,925.7,70.0
2025-03-01 14:00:00+00:00,13.6,924.9,70.0
2025-03-01 15:00:00+00:00,13.5,924.0,70.0
2025-03-01 16:00:00+00:00,13.0,923.7,73.0
2025-03-01 17:00:00+00:00,12.3,923.4,77.0
2025-03-01 18:00:00+00:00,11.6,923.3,75.0
2025-03-01 19:00:00+00:00,10.7,923.2,81.0
2025-03-01 20:00:00+00:00,10.0,923.3,88.0
2025-03-01 21:00:00+00:00,9.6,923.5,94.0
2025-03-01 22:00:00+00:00,9.4,923.6,93.0
2025-03-01 23:00:00+00:00,9.4,923.3,85.0
2025-01-02 00:00:00+00:00,11.0,930.2,83.0
2025-01-02 01:00:00+00:00,10.9,930.0,80.0
2025-01-02 02:00:00+00:00,11.1,930.0,76.0
2025-01-02 03:00:00+00:00,11.1,929.6,72.0
2025-01-02 04:00:00+00:00,11.2,929.4,71.0
2025-01-02 05:00:00+00:00,11.2,929.1,70.0
2025-01-02 06:00:00+00:00,10.4,929.1,73.0
2025-01-02 07:00:00+00:00,10.4,929.4,72.0
2025-01-02 08:00:00+00:00,10.3,930.0,70.0
2025-01-02 09:00:00+00:00,10.7,930.6,64.0
2025-01-02 10:00:00+00:00,12.8,931.6,59.0
2025-01-02 11:00:00+00:00,14.3,932.1,54.0
2025-01-02 12:00:00+00:00,15.1,932.1,56.0
2025-01-02 13:00:00+00:00,15.6,931.5,58.0
2025-01-02 14:00:00+00:00,15.1,930.6,67.0
2025-01-02 15:00:00+00:00,14.2,930.0,74.0
2025-01-02 16:00:00+00:00,13.8,930.1,76.0
2025-01-02 17:00:00+00:00,13.4,930.0,77.0
2025-01-02 18:00:00+00:00,12.4,930.0,81.0
2025-01-02 19:00:00+00:00,12.1,930.4,82.0
2025-01-02 20:00:00+00:00,11.8,930.9,84.0
2025-01-02 21:00:00+00:00,11.7,931.3,87.0
2025-01-02 22:00:00+00:00,11.5,931.0,91.0
2025-01-02 23:00:00+00:00,11.1,930.7,94.0
2025-01-03 00:00:00+00:00,11.1,930.7,92.0
2025-01-03 01:00:00+00:00,11.2,930.8,88.0
2025-01-03 02:00:00+00:00,11.1,930.8,86.0
2025-01-03 03:00:00+00:00,11.4,930.5,83.0
2025-01-03 04:00:00+00:00,10.8,929.5,83.0
2025-01-03 05:00:00+00:00,11.2,929.1,70.0
2025-01-03 06:00:00+00:00,11.0,929.8,71.0
2025-01-03 07:00:00+00:00,11.1,930.2,65.0
2025-01-03 08:00:00+00:00,11.3,930.5,58.0
2025-01-03 09:00:00+00:00,12.0,931.4,52.0
2025-01-03 10:00:00+00:00,14.0,932.2,50.0
2025-01-03 11:00:00+00:00,15.6,933.0,44.0
2025-01-03 12:00:00+00:00,15.9,933.0,53.0
2025-01-03 13:00:00+00:00,16.3,932.7,55.0
2025-01-03 14:00:00+00:00,16.2,931.7,59.0
2025-01-03 15:00:00+00:00,16.0,931.1,61.0
2025-01-03 16:00:00+00:00,15.2,930.7,66.0
2025-01-03 17:00:00+00:00,14.5,930.8,70.0
2025-01-03 18:00:00+00:00,13.0,931.0,78.0
2025-01-03 19:00:00+00:00,12.5,931.1,81.0
2025-01-03 20:00:00+00:00,12.0,931.4,86.0
2025-01-03 21:00:00+00:00,11.9,932.0,83.0
2025-01-03 22:00:00+00:00,12.2,932.0,66.0
2025-01-03 23:00:00+00:00,12.2,931.9,54.0
2025-01-04 00:00:00+00:00,12.1,931.2,49.0
2025-01-04 01:00:00+00:00,11.9,931.0,49.0
2025-01-04 02:00:00+00:00,11.6,930.4,54.0
2025-01-04 03:00:00+00:00,11.5,930.0,50.0
2025-01-04 04:00:00+00:00,11.6,929.7,42.0
2025-01-04 05:00:00+00:00,11.6,929.3,37.0
2025-01-04 06:00:00+00:00,11.6,929.7,38.0
2025-01-04 07:00:00+00:00,11.6,929.8,38.0
2025-01-04 08:00:00+00:00,11.6,930.6,38.0
2025-01-04 09:00:00+00:00,12.1,931.0,40.0
2025-01-04 10:00:00+00:00,14.1,931.8,41.0
2025-01-04 11:00:00+00:00,15.6,932.3,37.0
2025-01-04 12:00:00+00:00,16.3,932.4,42.0
2025-01-04 13:00:00+00:00,15.9,931.7,55.0
2025-01-04 14:00:00+00:00,15.9,930.5,53.0
2025-01-04 15:00:00+00:00,15.8,929.9,50.0
2025-01-04 16:00:00+00:00,15.4,929.3,51.0
2025-01-04 17:00:00+00:00,14.9,929.2,58.0
2025-01-04 18:00:00+00:00,13.7,928.9,66.0
2025-01-04 19:00:00+00:00,12.9,928.8,73.0
2025-01-04 20:00:00+00:00,12.5,929.3,75.0
2025-01-04 21:00:00+00:00,12.1,929.7,78.0
2025-01-04 22:00:00+00:00,11.8,929.6,80.0
2025-01-04 23:00:00+00:00,11.7,929.3,80.0
2025-01-05 00:00:00+00:00,12.4,929.3,62.0
2025-01-05 01:00:00+00:00,12.0,928.6,65.0
2025-01-05 02:00:00+00:00,11.9,928.2,66.0
2025-01-05 03:00:00+00:00,11.8,927.6,64.0
2025-01-05 04:00:00+00:00,11.9,927.6,65.0
2025-01-05 05:00:00+00:00,11.6,927.1,67.0
2025-01-05 06:00:00+00:00,11.8,927.4,64.0
2025-01-05 07:00:00+00:00,11.7,927.4,64.0
2025-01-05 08:00:00+00:00,12.0,927.5,56.0
2025-01-05 09:00:00+00:00,12.3,927.4,53.0
2025-01-05 10:00:00+00:00,13.8,928.3,49.0
2025-01-05 11:00:00+00:00,15.7,929.2,42.0
2025-01-05 12:00:00+00:00,16.1,929.7,49.0
2025-01-05 13:00:00+00:00,16.2,929.5,56.0
2025-01-05 14:00:00+00:00,16.4,928.7,58.0
2025-01-05 15:00:00+00:00,16.0,928.0,62.0
2025-01-05 16:00:00+00:00,15.6,927.8,66.0
2025-01-05 17:00:00+00:00,15.3,927.8,70.0
2025-01-05 18:00:00+00:00,15.0,928.3,74.0
2025-01-05 19:00:00+00:00,13.9,928.0,84.0
2025-01-05 20:00:00+00:00,13.3,928.5,91.0
2025-01-05 21:00:00+00:00,13.0,928.5,91.0
2025-01-05 22:00:00+00:00,13.2,928.8,84.0
2025-01-05 23:00:00+00:00,13.2,928.9,83.0
2025-01-06 00:00:00+00:00,13.1,929.5,83.0
2025-01-06 01:00:00+00:00,13.0,929.3,82.0
2025-01-06 02:00:00+00:00,13.0,928.9,78.0
2025-01-06 03:00:00+00:00,12.9,928.4,79.0
2025-01-06 04:00:00+00:00,12.8,928.2,82.0
2025-01-06 05:00:00+00:00,12.7,927.9,82.0
2025-01-06 06:00:00+00:00,12.4,928.5,87.0
2025-01-06 07:00:00+00:00,12.5,928.3,85.0
2025-01-06 08:00:00+00:00,12.3,928.7,86.0
2025-01-06 09:00:00+00:00,12.7,928.9,84.0
2025-01-06 10:00:00+00:00,14.0,929.9,74.0
2025-01-06 11:00:00+00:00,15.3,930.7,71.0
2025-01-06 12:00:00+00:00,16.0,930.8,71.0
2025-01-06 13:00:00+00:00,16.5,930.4,68.0
2025-01-06 14:00:00+00:00,16.7,930.0,67.0
2025-01-06 15:00:00+00:00,16.6,929.1,68.0
2025-01-06 16:00:00+00:00,16.0,929.5,72.0
2025-01-06 17:00:00+00:00,15.2,929.2,78.0
2025-01-06 18:00:00+00:00,14.0,929.4,84.0
2025-01-06 19:00:00+00:00,13.4,929.4,88.0
2025-01-06 20:00:00+00:00,13.1,929.8,91.0
2025-01-06 21:00:00+00:00,12.6,929.9,93.0
2025-01-06 22:00:00+00:00,12.3,930.2,90.0
2025-01-06 23:00:00+00:00,12.1,930.0,86.0
2025-01-07 00:00:00+00:00,12.1,930.7,85.0
2025-01-07 01:00:00+00:00,11.8,929.6,81.0
2025-01-07 02:00:00+00:00,11.5,929.5,82.0
2025-01-07 03:00:00+00:00,11.5,928.7,81.0
2025-01-07 04:00:00+00:00,11.7,928.6,76.0
2025-01-07 05:00:00+00:00,11.8,928.4,74.0
2025-01-07 06:00:00+00:00,12.0,928.5,70.0
2025-01-07 07:00:00+00:00,11.9,929.2,74.0
2025-01-07 08:00:00+00:00,11.7,929.4,73.0
2025-01-07 09:00:00+00:00,12.1,930.0,75.0
2025-01-07 10:00:00+00:00,13.8,930.9,69.0
2025-01-07 11:00:00+00:00,15.3,931.8,64.0
2025-01-07 12:00:00+00:00,16.1,931.5,61.0
2025-01-07 13:00:00+00:00,16.4,931.2,65.0
2025-01-07 14:00:00+00:00,16.5,930.7,67.0
2025-01-07 15:00:00+00:00,15.8,930.2,72.0
2025-01-07 16:00:00+00:00,15.1,929.7,78.0
2025-01-07 17:00:00+00:00,14.4,929.4,83.0
2025-01-07 18:00:00+00:00,13.6,929.6,88.0
2025-01-07 19:00:00+00:00,12.9,929.6,93.0
2025-01-07 20:00:00+00:00,12.8,930.5,94.0
2025-01-07 21:00:00+00:00,12.6,930.7,95.0
2025-01-07 22:00:00+00:00,12.5,931.1,96.0
2025-01-07 23:00:00+00:00,12.2,930.8,97.0
2025-01-08 00:00:00+00:00,12.0,930.8,98.0
2025-01-08 01:00:00+00:00,11.8,930.4,98.0
2025-01-08 02:00:00+00:00,11.8,930.3,98.0
2025-01-08 03:00:00+00:00,12.2,929.7,86.0
2025-01-08 04:00:00+00:00,12.7,929.4,75.0
2025-01-08 05:00:00+00:00,11.4,929.2,96.0
2025-01-08 06:00:00+00:00,11.7,929.7,87.0
2025-01-08 07:00:00+00:00,11.8,930.0,81.0
2025-01-08 08:00:00+00:00,11.2,930.6,95.0
2025-01-08 09:00:00+00:00,11.2,931.1,99.0
2025-01-08 10:00:00+00:00,12.2,932.1,91.0
2025-01-08 11:00:00+00:00,13.8,932.9,80.0
2025-01-08 12:00:00+00:00,14.9,933.7,73.0
2025-01-08 13:00:00+00:00,15.9,933.1,68.0
2025-01-08 14:00:00+00:00,16.3,932.1,67.0
2025-01-08 15:00:00+00:00,16.4,931.4,67.0
2025-01-08 16:00:00+00:00,15.5,931.0,75.0
2025-01-08 17:00:00+00:00,14.3,930.9,82.0
2025-01-08 18:00:00+00:00,13.4,930.8,82.0
2025-01-08 19:00:00+00:00,12.7,930.8,88.0
2025-01-08 20:00:00+00:00,12.6,931.3,87.0
2025-01-08 21:00:00+00:00,12.2,931.4,91.0
2025-01-08 22:00:00+00:00,11.8,931.6,92.0
2025-01-08 23:00:00+00:00,12.0,931.6,82.0
2025-01-09 00:00:00+00:00,10.6,931.3,98.0
